,0
14246,351
14247,226
14248,474
14249,291
14250,677
14251,691
14252,691
14253,113
14254,474
14255,642
14256,642
14257,483
14258,194
14259,11
14260,474
14261,115
14262,675
14263,749
14264,115
14265,708
14266,115
14267,115
14268,97
14269,90
14270,444
14271,90
14272,475
14273,236
14274,61
14275,176
14276,476
14277,10
14278,677
14279,20
14280,142
14281,339
14282,445
14283,11
14284,197
14285,332
14286,385
14287,288
14288,351
14289,351
14290,646
14291,564
14292,444
14293,744
14294,142
14295,444
14296,331
14297,48
14298,391
14299,48
14300,112
14301,503
14302,616
14303,351
14304,10
14305,351
14306,351
14307,576
14308,115
14309,657
14310,657
14311,36
14312,115
14313,115
14314,115
14315,115
14316,657
14317,129
14318,115
14319,215
14320,385
14321,307
14322,382
14323,288
14324,188
14325,524
14326,614
14327,384
14328,759
14329,278
14330,766
14331,397
14332,674
14333,259
14334,698
14335,188
14336,749
14337,453
14338,624
14339,776
14340,347
14341,97
14342,764
14343,364
14344,345
14345,115
14346,142
14347,339
14348,25
14349,142
14350,142
14351,483
14352,666
14353,611
14354,744
14355,97
14356,288
14357,398
14358,257
14359,764
14360,764
14361,708
14362,764
14363,140
14364,188
14365,220
14366,347
14367,616
14368,189
14369,475
14370,385
14371,241
14372,142
14373,475
14374,332
14375,44
14376,215
14377,278
14378,667
14379,748
14380,347
14381,101
14382,11
14383,356
14384,503
14385,347
14386,476
14387,584
14388,249
14389,142
14390,115
14391,611
14392,749
14393,44
14394,153
14395,351
14396,611
14397,216
14398,756
14399,576
14400,123
14401,351
14402,624
14403,351
14404,186
14405,351
14406,476
14407,351
14408,674
14409,142
14410,278
14411,44
14412,708
14413,474
14414,398
14415,578
14416,382
14417,529
14418,368
14419,368
14420,89
14421,188
14422,558
14423,708
14424,746
14425,297
14426,558
14427,483
14428,476
14429,194
14430,297
14431,347
14432,783
14433,35
14434,47
14435,81
14436,281
14437,270
14438,351
14439,262
14440,347
14441,674
14442,674
14443,281
14444,281
14445,318
14446,153
14447,475
14448,142
14449,638
14450,444
14451,115
14452,10
14453,140
14454,596
14455,241
14456,215
14457,19
14458,564
14459,44
14460,476
14461,504
14462,351
14463,449
14464,474
14465,707
14466,44
14467,537
14468,696
14469,444
14470,44
14471,523
14472,330
14473,351
14474,708
14475,766
14476,667
14477,765
14478,603
14479,129
14480,97
14481,178
14482,288
14483,179
14484,351
14485,351
14486,351
14487,351
14488,474
14489,249
14490,19
14491,694
14492,10
14493,140
14494,241
14495,241
14496,241
14497,385
14498,564
14499,99
14500,589
14501,633
14502,164
14503,303
14504,339
14505,339
14506,635
14507,119
14508,524
14509,351
14510,178
14511,339
14512,339
14513,589
14514,479
14515,9
14516,774
14517,262
14518,691
14519,226
14520,746
14521,476
14522,476
14523,281
14524,142
14525,157
14526,574
14527,574
14528,10
14529,197
14530,732
14531,115
14532,298
14533,463
14534,176
14535,732
14536,44
14537,684
14538,278
14539,115
14540,197
14541,756
14542,624
14543,390
14544,183
14545,291
14546,142
14547,691
14548,684
14549,226
14550,674
14551,642
14552,554
14553,363
14554,176
14555,53
14556,465
14557,449
14558,733
14559,53
14560,115
14561,178
14562,177
14563,177
14564,500
14565,616
14566,188
14567,616
14568,385
14569,474
14570,740
14571,746
14572,760
14573,444
14574,444
14575,444
14576,703
14577,156
14578,119
14579,155
14580,784
14581,142
14582,110
14583,749
14584,221
14585,476
14586,611
14587,444
14588,281
14589,44
14590,766
14591,476
14592,368
14593,157
14594,686
14595,474
14596,759
14597,103
14598,24
14599,698
14600,44
14601,111
14602,111
14603,142
14604,157
14605,444
14606,444
14607,385
14608,281
14609,792
14610,616
14611,616
14612,197
14613,708
14614,210
14615,196
14616,239
14617,482
14618,304
14619,25
14620,351
14621,524
14622,157
14623,444
14624,197
14625,157
14626,157
14627,92
14628,339
14629,444
14630,527
14631,176
14632,449
14633,115
14634,483
14635,756
14636,239
14637,744
14638,483
14639,194
14640,188
14641,351
14642,157
14643,112
14644,649
14645,439
14646,649
14647,157
14648,194
14649,194
14650,657
14651,278
14652,110
14653,110
14654,110
14655,110
14656,110
14657,110
14658,110
14659,278
14660,439
14661,8
14662,157
14663,157
14664,157
14665,332
14666,474
14667,446
14668,449
14669,90
14670,90
14671,90
14672,589
14673,746
14674,642
14675,482
14676,278
14677,142
14678,278
14679,356
14680,356
14681,363
14682,352
14683,504
14684,463
14685,463
14686,526
14687,474
14688,35
14689,527
14690,196
14691,160
14692,504
14693,454
14694,614
14695,70
14696,708
14697,278
14698,142
14699,38
14700,157
14701,176
14702,24
14703,749
14704,558
14705,558
14706,395
14707,558
14708,558
14709,558
14710,558
14711,442
14712,558
14713,558
14714,135
14715,113
14716,558
14717,558
14718,558
14719,476
14720,512
14721,483
14722,483
14723,396
14724,398
14725,330
14726,135
14727,558
14728,398
14729,396
14730,194
14731,483
14732,110
14733,34
14734,110
14735,110
14736,101
14737,142
14738,65
14739,359
14740,635
14741,135
14742,135
14743,111
14744,54
14745,558
14746,215
14747,558
14748,558
14749,524
14750,749
14751,444
14752,483
14753,703
14754,674
14755,8
14756,241
14757,219
14758,339
14759,347
14760,351
14761,776
14762,385
14763,694
14764,351
14765,39
14766,612
14767,27
14768,342
14769,27
14770,612
14771,129
14772,765
14773,749
14774,318
14775,474
14776,158
14777,396
14778,318
14779,633
14780,744
14781,157
14782,642
14783,746
14784,744
14785,44
14786,157
14787,44
14788,44
14789,342
14790,657
14791,476
14792,153
14793,311
14794,675
14795,675
14796,674
14797,692
14798,111
14799,8
14800,558
14801,558
14802,558
14803,157
14804,558
14805,558
14806,558
14807,158
14808,281
14809,354
14810,558
14811,558
14812,558
14813,558
14814,558
14815,558
14816,557
14817,558
14818,558
14819,558
14820,110
14821,135
14822,558
14823,339
14824,111
14825,142
14826,674
14827,675
14828,675
14829,168
14830,113
14831,288
14832,176
14833,332
14834,646
14835,368
14836,611
14837,189
14838,746
14839,625
14840,27
14841,288
14842,135
14843,110
14844,110
14845,110
14846,110
14847,708
14848,110
14849,558
14850,110
14851,339
14852,339
14853,110
14854,385
14855,111
14856,157
14857,44
14858,474
14859,721
14860,790
14861,250
14862,339
14863,351
14864,351
14865,351
14866,241
14867,474
14868,436
14869,708
14870,593
14871,692
14872,106
14873,743
14874,476
14875,80
14876,168
14877,168
14878,463
14879,44
14880,792
14881,203
14882,611
14883,347
14884,792
14885,463
14886,554
14887,684
14888,498
14889,749
14890,239
14891,503
14892,611
14893,239
14894,463
14895,482
14896,558
14897,558
14898,558
14899,558
14900,558
14901,558
14902,707
14903,694
14904,342
14905,342
14906,196
14907,196
14908,629
14909,746
14910,558
14911,342
14912,558
14913,304
14914,611
14915,1
14916,756
14917,744
14918,692
14919,764
14920,6
14921,474
14922,44
14923,113
14924,251
14925,115
14926,53
14927,347
14928,746
14929,115
14930,573
14931,573
14932,239
14933,239
14934,35
14935,449
14936,770
14937,104
14938,108
14939,176
14940,176
14941,176
14942,108
14943,241
14944,108
14945,108
14946,168
14947,281
14948,281
14949,281
14950,449
14951,449
14952,603
14953,483
14954,1
14955,281
14956,330
14957,106
14958,106
14959,106
14960,104
14961,486
14962,142
14963,197
14964,523
14965,106
14966,564
14967,463
14968,463
14969,368
14970,611
14971,611
14972,463
14973,436
14974,744
14975,168
14976,790
14977,177
14978,611
14979,746
14980,746
14981,674
14982,527
14983,351
14984,463
14985,463
14986,686
14987,523
14988,142
14989,766
14990,766
14991,766
14992,318
14993,318
14994,766
14995,684
14996,318
14997,297
14998,196
14999,524
15000,439
15001,297
15002,439
15003,439
15004,439
15005,179
15006,135
15007,744
15008,372
15009,356
15010,297
15011,297
15012,28
15013,251
15014,558
15015,558
15016,396
15017,484
15018,6
15019,197
15020,439
15021,598
15022,749
15023,776
15024,504
15025,708
15026,251
15027,251
15028,763
15029,558
15030,241
15031,241
15032,358
15033,44
15034,646
15035,61
15036,281
15037,281
15038,439
15039,8
15040,281
15041,164
15042,1
15043,707
15044,746
15045,281
15046,463
15047,225
15048,614
15049,475
15050,188
15051,766
15052,474
15053,616
15054,436
15055,498
15056,498
15057,740
15058,157
15059,351
15060,351
15061,351
15062,288
15063,351
15064,335
15065,262
15066,558
15067,558
15068,28
15069,347
15070,301
15071,181
15072,616
15073,567
15074,175
15075,746
15076,90
15077,474
15078,203
15079,203
15080,89
15081,118
15082,746
15083,351
15084,540
15085,474
15086,558
15087,558
15088,351
15089,476
15090,558
15091,474
15092,474
15093,558
15094,484
15095,558
15096,558
15097,558
15098,251
15099,558
15100,558
15101,558
15102,448
15103,694
15104,789
15105,463
15106,694
15107,391
15108,694
15109,694
15110,650
15111,367
15112,281
15113,718
15114,262
15115,743
15116,743
15117,616
15118,135
15119,249
15120,703
15121,44
15122,196
15123,703
15124,318
15125,115
15126,486
15127,181
15128,330
15129,474
15130,534
15131,241
15132,339
15133,558
15134,746
15135,197
15136,436
15137,436
15138,27
15139,738
15140,48
15141,706
15142,764
15143,517
15144,25
15145,135
15146,474
15147,474
15148,262
15149,281
15150,792
15151,87
15152,111
15153,113
15154,114
15155,463
15156,181
15157,241
15158,581
15159,87
15160,486
15161,463
15162,53
15163,53
15164,196
15165,196
15166,251
15167,251
15168,746
15169,115
15170,142
15171,216
15172,657
15173,351
15174,674
15175,498
15176,25
15177,339
15178,744
15179,277
15180,277
15181,176
15182,113
15183,277
15184,176
15185,142
15186,142
15187,249
15188,241
15189,241
15190,249
15191,113
15192,262
15193,498
15194,21
15195,462
15196,479
15197,1
15198,463
15199,463
15200,463
15201,54
15202,351
15203,442
15204,241
15205,194
15206,706
15207,462
15208,194
15209,633
15210,486
15211,63
15212,692
15213,168
15214,635
15215,498
15216,177
15217,246
15218,438
15219,742
15220,594
15221,113
15222,113
15223,165
15224,177
15225,469
15226,241
15227,251
15228,779
15229,10
15230,175
15231,175
15232,175
15233,219
15234,484
15235,763
15236,113
15237,44
15238,140
15239,734
15240,339
15241,611
15242,702
15243,101
15244,196
15245,396
15246,115
15247,702
15248,181
15249,386
15250,252
15251,257
15252,576
15253,234
15254,157
15255,444
15256,498
15257,168
15258,444
15259,639
15260,714
15261,385
15262,281
15263,639
15264,385
15265,523
15266,281
15267,564
15268,482
15269,463
15270,241
15271,241
15272,142
15273,474
15274,616
15275,142
15276,288
15277,746
15278,25
15279,112
15280,6
15281,765
15282,648
15283,558
15284,642
15285,687
15286,483
15287,113
15288,398
15289,483
15290,391
15291,674
15292,185
15293,692
15294,170
15295,674
15296,351
15297,345
15298,351
15299,226
15300,474
15301,674
15302,252
15303,164
15304,196
15305,13
15306,215
15307,1
15308,157
15309,287
15310,181
15311,465
15312,344
15313,749
15314,310
15315,310
15316,746
15317,744
15318,347
15319,628
15320,744
15321,574
15322,765
15323,157
15324,690
15325,611
15326,690
15327,690
15328,690
15329,690
15330,690
15331,690
15332,10
15333,690
15334,690
15335,249
15336,462
15337,184
15338,474
15339,339
15340,252
15341,721
15342,157
15343,618
15344,157
15345,183
15346,564
15347,351
15348,351
15349,351
15350,687
15351,687
15352,498
15353,225
15354,498
15355,498
15356,288
15357,288
15358,650
15359,746
15360,10
15361,142
15362,474
15363,1
15364,482
15365,106
15366,476
15367,190
15368,32
15369,616
15370,517
15371,646
15372,551
15373,628
15374,628
15375,363
15376,363
15377,101
15378,708
15379,633
15380,75
15381,363
15382,633
15383,44
15384,6
15385,194
15386,155
15387,197
15388,216
15389,216
15390,217
15391,746
15392,142
15393,249
15394,465
15395,571
15396,571
15397,101
15398,291
15399,115
15400,25
15401,601
15402,463
15403,179
15404,179
15405,674
15406,179
15407,142
15408,179
15409,179
15410,179
15411,142
15412,20
15413,483
15414,146
15415,646
15416,436
15417,551
15418,54
15419,629
15420,436
15421,436
15422,592
15423,436
15424,436
15425,135
15426,135
15427,436
15428,436
15429,712
15430,436
15431,436
15432,437
15433,436
15434,436
15435,712
15436,436
15437,217
15438,215
15439,217
15440,436
15441,436
15442,436
15443,437
15444,722
15445,436
15446,436
15447,436
15448,436
15449,436
15450,436
15451,217
15452,142
15453,436
15454,436
15455,722
15456,436
15457,436
15458,436
15459,675
15460,436
15461,436
15462,217
15463,436
15464,330
15465,364
15466,675
15467,475
15468,684
15469,278
15470,684
15471,10
15472,187
15473,499
15474,556
15475,556
15476,556
15477,556
15478,556
15479,556
15480,556
15481,556
15482,556
15483,24
15484,24
15485,252
15486,142
15487,252
15488,252
15489,111
15490,766
15491,766
15492,589
15493,571
15494,330
15495,342
15496,189
15497,197
15498,330
15499,197
15500,770
15501,191
15502,599
15503,558
15504,44
15505,463
15506,115
15507,36
15508,115
15509,115
15510,474
15511,749
15512,483
15513,230
15514,707
15515,239
15516,708
15517,249
15518,674
15519,347
15520,196
15521,474
15522,142
15523,743
15524,80
15525,385
15526,474
15527,616
15528,746
15529,463
15530,616
15531,765
15532,635
15533,436
15534,110
15535,436
15536,436
15537,436
15538,264
15539,39
15540,115
15541,38
15542,38
15543,38
15544,554
15545,743
15546,483
15547,142
15548,10
15549,142
15550,38
15551,80
15552,10
15553,38
15554,6
15555,764
15556,764
15557,499
15558,35
15559,142
15560,168
15561,70
15562,115
15563,287
15564,162
15565,215
15566,216
15567,217
15568,359
15569,216
15570,106
15571,611
15572,216
15573,656
15574,474
15575,474
15576,571
15577,215
15578,216
15579,140
15580,110
15581,342
15582,215
15583,61
15584,790
15585,495
15586,54
15587,54
15588,674
15589,356
15590,482
15591,140
15592,351
15593,351
15594,436
15595,351
15596,129
15597,368
15598,746
15599,611
15600,196
15601,611
15602,347
15603,398
15604,398
15605,157
15606,351
15607,351
15608,611
15609,351
15610,398
15611,25
15612,483
15613,197
15614,590
15615,115
15616,766
15617,365
15618,635
15619,190
15620,135
15621,785
15622,589
15623,666
15624,216
15625,177
15626,216
15627,792
15628,765
15629,342
15630,765
15631,181
15632,142
15633,342
15634,765
15635,765
15636,262
15637,54
15638,54
15639,25
15640,351
15641,351
15642,351
15643,351
15644,766
15645,21
15646,646
15647,646
15648,646
15649,789
15650,462
15651,646
15652,646
15653,54
15654,364
15655,789
15656,364
15657,483
15658,654
15659,215
15660,578
15661,110
15662,484
15663,176
15664,335
15665,573
15666,674
15667,293
15668,351
15669,261
15670,155
15671,390
15672,784
15673,155
15674,184
15675,744
15676,99
15677,112
15678,291
15679,44
15680,113
15681,111
15682,111
15683,564
15684,113
15685,339
15686,291
15687,339
15688,197
15689,118
15690,118
15691,164
15692,744
15693,217
15694,278
15695,262
15696,662
15697,38
15698,523
15699,61
15700,176
15701,156
15702,111
15703,342
15704,707
15705,558
15706,241
15707,765
15708,694
15709,34
15710,34
15711,241
15712,241
15713,784
15714,457
15715,616
15716,194
15717,558
15718,251
15719,576
15720,653
15721,1
15722,743
15723,351
15724,707
15725,707
15726,114
15727,694
15728,494
15729,587
15730,513
15731,494
15732,707
15733,494
15734,494
15735,262
15736,339
15737,395
15738,252
15739,474
15740,692
15741,38
15742,246
15743,132
15744,351
15745,132
15746,223
15747,482
15748,351
15749,675
15750,499
15751,764
15752,764
15753,681
15754,215
15755,584
15756,268
15757,602
15758,1
15759,351
15760,351
15761,189
15762,395
15763,162
15764,252
15765,351
15766,364
15767,364
15768,364
15769,766
15770,766
15771,472
15772,472
15773,642
15774,162
15775,25
15776,556
15777,153
15778,692
15779,101
15780,171
15781,674
15782,642
15783,339
15784,351
15785,648
15786,201
15787,743
15788,101
15789,339
15790,472
15791,85
15792,351
15793,258
15794,258
15795,743
15796,556
15797,364
15798,674
15799,351
15800,363
15801,217
15802,25
15803,351
15804,25
15805,351
15806,351
15807,351
15808,351
15809,351
15810,351
15811,351
15812,351
15813,353
15814,624
15815,351
15816,674
15817,241
15818,262
15819,674
15820,556
15821,28
15822,251
15823,556
15824,327
15825,746
15826,449
15827,368
15828,733
15829,351
15830,790
15831,764
15832,351
15833,194
15834,347
15835,194
15836,132
15837,249
15838,504
15839,118
15840,28
15841,127
15842,746
15843,395
15844,342
15845,558
15846,113
15847,10
15848,367
15849,342
15850,111
15851,558
15852,342
15853,115
15854,115
15855,588
15856,694
15857,462
15858,698
15859,576
15860,205
15861,205
15862,205
15863,221
15864,721
15865,738
15866,175
15867,540
15868,342
15869,342
15870,342
15871,226
15872,483
15873,196
15874,6
15875,764
15876,764
15877,44
15878,6
15879,764
15880,25
15881,373
15882,398
15883,113
15884,657
15885,642
15886,733
15887,157
15888,157
15889,339
15890,476
15891,476
15892,352
15893,179
15894,288
15895,740
15896,364
15897,179
15898,364
15899,674
15900,674
15901,666
15902,444
15903,592
15904,215
15905,217
15906,498
15907,216
15908,36
15909,327
15910,260
15911,766
15912,475
15913,44
15914,463
15915,463
15916,463
15917,463
15918,463
15919,157
15920,616
15921,234
15922,44
15923,444
15924,90
15925,444
15926,171
15927,234
15928,558
15929,463
15930,171
15931,281
15932,281
15933,347
15934,576
15935,364
15936,347
15937,179
15938,734
15939,734
15940,734
15941,123
15942,477
15943,785
15944,351
15945,20
15946,766
15947,158
15948,189
15949,504
15950,168
15951,39
15952,499
15953,556
15954,556
15955,268
15956,474
15957,593
15958,157
15959,444
15960,776
15961,351
15962,179
15963,483
15964,790
15965,301
15966,611
15967,674
15968,327
15969,482
15970,684
15971,691
15972,115
15973,327
15974,684
15975,197
15976,135
15977,558
15978,179
15979,215
15980,215
15981,216
15982,216
15983,44
15984,351
15985,351
15986,268
15987,351
15988,268
15989,674
15990,363
15991,792
15992,540
15993,657
15994,230
15995,625
